mean,median,std_dev,max,min,entropy,edges_mean,fft_mean,fft_median,fft_std,fft_max,fft_min,haar_mean,haar_median,haar_std,haar_max,haar_min,dct_mean,dct_median,dct_std,dct_max,dct_min,label
0.512928383727941,0.48030901960784317,0.2624804678811168,1.0,0.0,16.5217365900804,0.11323125,17.037867858994158,3.494426003626262,229.84419660995394,82068.5413964706,0.004187399039247264,1.0258567674558825,0.9585620588235296,0.5223123051629532,2.0000000000000004,0.003646274509803922,0.001660277628911078,-3.073676354843364e-06,0.5761846633945084,205.1713534911765,-47.994112890398064,1
0.3218634070073529,0.17427529411764706,0.2640161931614981,0.9692227450980393,0.07165803921568628,11.294575868422363,0.03553125,8.515173726758066,0.9767997174296513,166.2996942267255,51498.145121176465,0.0015026851740132206,0.643726814014706,0.34855058823529417,0.5273473934580757,1.928515098039216,0.1785623529411765,0.0004654515653006281,3.751557398491267e-07,0.4162936299977586,128.7453628029412,-68.16035819256084,1
0.4791721711617647,0.47638176470588234,0.22261379356644936,0.991904705882353,0.04682509803921568,16.14461809566843,0.067075,12.218524444418998,1.531514565897847,210.98996889119914,76667.54738588235,0.0009516289554798593,0.9583443423235296,0.9513650000000001,0.44351700833437213,1.9763072549019614,0.1126172549019608,0.00130205258624605,9.046450399664987e-06,0.5283570529111805,191.66886846470592,-45.19797318593019,1
0.4653869241593137,0.5486717647058823,0.2625442349028732,0.9064627450980393,0.005618039215686274,14.887836186991894,0.0334625,9.146178841559506,0.935440974037753,213.53843149669925,74461.9078654902,0.002415706521827104,0.9307738483186276,1.0960784313725491,0.5244746486772632,1.8070431372549023,0.025368039215686276,0.0006110216724401213,2.7750830967070324e-06,0.5343351861067337,186.1547696637255,-78.54012992712671,1
0.24513038981617652,0.0,0.3485224217432442,1.0,0.0,7.85656343900603,0.0472,13.033205478157184,1.3943870817887818,169.93887545243192,39220.862370588235,0.0010556216918086953,0.4902607796323529,0.0,0.6956217688883852,1.9969007843137256,0.0,5.260979815539097e-05,1.5719054851165903e-06,0.4260948060014527,98.0521559264706,-100.67189899082126,1
0.46236124133088236,0.4582509803921569,0.1544002080403507,0.9988690196078431,0.028638823529411765,15.276174944533274,0.0491,9.343359538162252,1.132886883018082,194.76004803093142,73977.79861294117,0.004610409711827278,0.9247224826617648,0.9153877450980393,0.3071593263362433,1.9964656862745103,0.08461921568627453,0.0016550379213458352,6.1621639021536626e-06,0.48745728282324075,184.94449653235296,-20.00969001138716,1
0.4519882326029412,0.33058666666666664,0.3245086415377965,0.9980356862745098,0.008981176470588235,14.737735488892584,0.07955625,21.62381248500454,3.7906296464690232,221.51362501817178,72318.1172164706,0.005643174588835096,0.9039764652058826,0.6933930392156864,0.6438786217788173,1.9924247058823532,0.07946490196078433,0.00042338921231952593,9.030707332180823e-06,0.5564162484919104,180.79529304117648,-92.16044437256102,1
0.3441214583112746,0.19239372549019607,0.26364753187437495,1.0,0.06350274509803921,13.927172321702566,0.0568875,13.802805701208554,1.7196089515253419,172.85317010738086,55059.43332980393,0.002864350617387915,0.6882429166225491,0.3840578431372549,0.5248338131694266,2.0000000000000004,0.14665058823529414,0.0003657832334212363,-9.85939937225158e-07,0.4335083221073777,137.64858332450981,-59.668032181214116,1
0.28078507304656863,0.1844529411764706,0.2616098159116077,0.9870674509803923,0.0072549019607843135,12.102395763955842,0.07988125,12.576226225616693,2.009175351061464,152.99225803371112,44925.611687450975,0.0037275172212425317,0.5615701460931374,0.37431421568627454,0.5215156526475161,1.9500400000000004,0.04345411764705883,0.0001672887914907022,-5.450106787856278e-06,0.3837706672500289,112.31402921862747,-71.99761390581475,1
0.37119907168627453,0.3383819607843137,0.3311503761694715,1.0,0.008430588235294117,14.619834929011136,0.0852,17.38147880807564,2.602790428896535,198.21648717428613,59391.851469803914,0.00458006604381603,0.7423981433725491,0.6901476470588236,0.6592496243323218,2.0000000000000004,0.031079607843137257,0.00014981327358323568,2.148480597952162e-06,0.4974427605402631,148.47962867450985,-82.20359483686259,1
